,Unnamed: 0,Nameabv,Name_long,Date,Frame No.,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,maxbin,Date_Frame,FNO,Date1
461,461,Bill Clinton,BCl,27-Jan-98,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-98_Frame_10,10,27-Jan-98
462,462,Bill Clinton,BCl,27-Jan-98,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-98_Frame_11,11,27-Jan-98
463,463,Bill Clinton,BCl,27-Jan-98,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105837909251849,0.0,7,27-Jan-98_Frame_12,12,27-Jan-98
464,464,Bill Clinton,BCl,27-Jan-98,13,0.0,0.2561442739993393,0.0,0.0,0.0,0.0,0.0,0.0161226662719281,0.0,7,27-Jan-98_Frame_13,13,27-Jan-98
465,465,Bill Clinton,BCl,27-Jan-98,14,0.05359097976269234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-98_Frame_14,14,27-Jan-98
466,466,Bill Clinton,BCl,27-Jan-98,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15027973162897873,0.0,7,27-Jan-98_Frame_15,15,27-Jan-98
467,467,Bill Clinton,BCl,27-Jan-98,16,0.0,0.1903823546728816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27-Jan-98_Frame_16,16,27-Jan-98
468,468,Bill Clinton,BCl,27-Jan-98,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27-Jan-98_Frame_17,17,27-Jan-98
469,469,Bill Clinton,BCl,27-Jan-98,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3134919087086824,0.0,7,27-Jan-98_Frame_18,18,27-Jan-98
470,470,Bill Clinton,BCl,20-Jan-97,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5783627104721712,0.0,0.0,6,20-Jan-97_Frame_1,1,20-Jan-97
471,471,Bill Clinton,BCl,20-Jan-97,2,0.0,0.0,0.0,0.0,0.0,0.2293709219278409,0.0,0.0,0.0,5,20-Jan-97_Frame_2,2,20-Jan-97
472,472,Bill Clinton,BCl,20-Jan-97,3,0.0,0.02837756895303012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20-Jan-97_Frame_3,3,20-Jan-97
473,473,Bill Clinton,BCl,20-Jan-97,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-97_Frame_4,4,20-Jan-97
474,474,Bill Clinton,BCl,20-Jan-97,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-97_Frame_5,5,20-Jan-97
475,475,Bill Clinton,BCl,20-Jan-97,6,0.08633393721286403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-97_Frame_6,6,20-Jan-97
476,476,Bill Clinton,BCl,20-Jan-97,7,0.07879335603996745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20-Jan-97_Frame_7,7,20-Jan-97
477,477,Bill Clinton,BCl,04-Feb-97,1,0.054833168937701134,0.06339952493332922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,04-Feb-97_Frame_1,1,04-Feb-97
478,478,Bill Clinton,BCl,04-Feb-97,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Feb-97_Frame_2,2,04-Feb-97
479,479,Bill Clinton,BCl,04-Feb-97,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Feb-97_Frame_3,3,04-Feb-97
480,480,Bill Clinton,BCl,04-Feb-97,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Feb-97_Frame_4,4,04-Feb-97
481,481,Bill Clinton,BCl,04-Feb-97,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Feb-97_Frame_5,5,04-Feb-97
482,482,Bill Clinton,BCl,04-Feb-97,6,0.0,0.0,0.0,0.0,0.0,0.13761286250755125,0.0,0.0,0.0,5,04-Feb-97_Frame_6,6,04-Feb-97
483,483,Bill Clinton,BCl,04-Feb-97,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Feb-97_Frame_7,7,04-Feb-97
484,484,Bill Clinton,BCl,04-Feb-97,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Feb-97_Frame_8,8,04-Feb-97
485,485,Bill Clinton,BCl,04-Feb-97,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Feb-97_Frame_9,9,04-Feb-97
486,486,Bill Clinton,BCl,04-Feb-97,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Feb-97_Frame_10,10,04-Feb-97
487,487,Bill Clinton,BCl,04-Feb-97,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Feb-97_Frame_11,11,04-Feb-97
488,488,Bill Clinton,BCl,04-Feb-97,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Feb-97_Frame_12,12,04-Feb-97
489,489,Bill Clinton,BCl,04-Feb-97,13,0.0,0.0,0.0,0.05632249147769153,0.0,0.0,0.0,0.0,0.0,3,04-Feb-97_Frame_13,13,04-Feb-97
490,490,Bill Clinton,BCl,04-Feb-97,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12343919608952142,0.13124429893949166,8,04-Feb-97_Frame_14,14,04-Feb-97
491,491,Bill Clinton,BCl,04-Feb-97,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2714113020198577,0.0,7,04-Feb-97_Frame_15,15,04-Feb-97
492,492,Bill Clinton,BCl,04-Feb-97,16,0.07860469345009813,0.0,0.0,0.0,0.0,0.0,0.0,0.11438817589760852,0.0,7,04-Feb-97_Frame_16,16,04-Feb-97
493,493,Bill Clinton,BCl,04-Feb-97,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Feb-97_Frame_17,17,04-Feb-97
494,494,Bill Clinton,BCl,04-Feb-97,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,04-Feb-97_Frame_18,18,04-Feb-97
495,495,Ronald Reagan,RRe,16-Dec-88,1,0.09746104589566584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16-Dec-88_Frame_1,1,16-Dec-88
496,496,Ronald Reagan,RRe,16-Dec-88,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3009854921312439,0.0,7,16-Dec-88_Frame_2,2,16-Dec-88
497,497,Ronald Reagan,RRe,16-Dec-88,3,0.0,0.0,0.0,0.2608181104755181,0.0,0.0,0.0,0.0,0.0,3,16-Dec-88_Frame_3,3,16-Dec-88
498,498,Ronald Reagan,RRe,16-Dec-88,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16-Dec-88_Frame_4,4,16-Dec-88
499,499,Ronald Reagan,RRe,16-Dec-88,5,0.0,0.0,0.0,0.19978089775597785,0.0,0.0,0.08320034509844433,0.0,0.0,6,16-Dec-88_Frame_5,5,16-Dec-88
500,500,Ronald Reagan,RRe,16-Dec-88,6,0.1298166582515219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16-Dec-88_Frame_6,6,16-Dec-88
501,501,Ronald Reagan,RRe,16-Dec-88,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16-Dec-88_Frame_7,7,16-Dec-88
502,502,Ronald Reagan,RRe,16-Dec-88,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16-Dec-88_Frame_8,8,16-Dec-88
503,503,Ronald Reagan,RRe,16-Dec-88,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16-Dec-88_Frame_9,9,16-Dec-88
504,504,Ronald Reagan,RRe,16-Dec-88,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16-Dec-88_Frame_10,10,16-Dec-88
505,505,Ronald Reagan,RRe,16-Dec-88,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16-Dec-88_Frame_11,11,16-Dec-88
506,506,Ronald Reagan,RRe,16-Dec-88,12,0.07364741934195013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16-Dec-88_Frame_12,12,16-Dec-88
507,507,Ronald Reagan,RRe,16-Dec-88,13,0.0,0.0,0.0,0.0,0.0,0.0,0.06768274045590511,0.0,0.0,6,16-Dec-88_Frame_13,13,16-Dec-88
508,508,Ronald Reagan,RRe,16-Dec-88,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16-Dec-88_Frame_14,14,16-Dec-88
509,509,Ronald Reagan,RRe,16-Dec-88,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16-Dec-88_Frame_15,15,16-Dec-88
510,510,Ronald Reagan,RRe,26-Sep-88,1,0.0,0.0,0.0,0.6227028001888895,0.0,0.0,0.27103632406910994,0.0,0.0,6,26-Sep-88_Frame_1,1,26-Sep-88
511,511,Ronald Reagan,RRe,26-Sep-88,2,0.0,0.0,0.0,0.0,0.1376689625203547,0.0,0.0,0.0,0.0,4,26-Sep-88_Frame_2,2,26-Sep-88
512,512,Ronald Reagan,RRe,26-Sep-88,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26-Sep-88_Frame_3,3,26-Sep-88
513,513,Ronald Reagan,RRe,26-Sep-88,4,0.0,0.0,0.0,0.09938211634479173,0.0,0.0036759092916666134,0.0,0.00633620318901229,0.0,7,26-Sep-88_Frame_4,4,26-Sep-88
514,514,Ronald Reagan,RRe,26-Sep-88,5,0.0,0.0,0.0,0.0,0.0,0.565124513674239,0.42154808895846974,0.029946047966277256,0.0,7,26-Sep-88_Frame_5,5,26-Sep-88
515,515,Ronald Reagan,RRe,26-Sep-88,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15758071432262502,8,26-Sep-88_Frame_6,6,26-Sep-88
516,516,Ronald Reagan,RRe,26-Sep-88,7,0.0,0.06707815437825304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26-Sep-88_Frame_7,7,26-Sep-88
517,517,Ronald Reagan,RRe,26-Sep-88,8,0.0,0.0,0.0,0.0,0.02506025265671613,0.0,0.0,0.0,0.0,4,26-Sep-88_Frame_8,8,26-Sep-88
518,518,Ronald Reagan,RRe,26-Sep-88,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26-Sep-88_Frame_9,9,26-Sep-88
519,519,Ronald Reagan,RRe,26-Sep-88,10,0.002431388725059436,0.12860471445791133,0.0,0.0,0.0,0.0,0.0,0.02644509168027204,0.0,7,26-Sep-88_Frame_10,10,26-Sep-88
520,520,Ronald Reagan,RRe,26-Sep-88,11,0.6602319191997572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26-Sep-88_Frame_11,11,26-Sep-88
521,521,Ronald Reagan,RRe,26-Sep-88,12,0.18312568885598435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26-Sep-88_Frame_12,12,26-Sep-88
522,522,Ronald Reagan,RRe,31-May-88,1,0.15706696839126882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31-May-88_Frame_1,1,31-May-88
523,523,Ronald Reagan,RRe,31-May-88,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31-May-88_Frame_2,2,31-May-88
524,524,Ronald Reagan,RRe,31-May-88,3,0.0,0.0,0.0,0.014625058227846209,0.0,0.0,0.0,0.0,0.0,3,31-May-88_Frame_3,3,31-May-88
525,525,Ronald Reagan,RRe,31-May-88,4,0.0029068138558458467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31-May-88_Frame_4,4,31-May-88
526,526,Ronald Reagan,RRe,31-May-88,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31-May-88_Frame_5,5,31-May-88
527,527,Ronald Reagan,RRe,31-May-88,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2515330185352198,8,31-May-88_Frame_6,6,31-May-88
528,528,Ronald Reagan,RRe,31-May-88,7,0.0,0.0,0.29230185330080705,0.0,0.0,0.0,0.0,0.047171397090122184,0.0,7,31-May-88_Frame_7,7,31-May-88
529,529,Ronald Reagan,RRe,31-May-88,8,0.0,0.0,0.0,0.10172370480428332,0.0,0.0,0.0,0.0,0.0,3,31-May-88_Frame_8,8,31-May-88
530,530,Ronald Reagan,RRe,31-May-88,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31-May-88_Frame_9,9,31-May-88
531,531,Ronald Reagan,RRe,31-May-88,10,0.0,0.0,0.020245404595960137,0.016354738334199537,0.0,0.0,0.0,0.0,0.0,3,31-May-88_Frame_10,10,31-May-88
532,532,Ronald Reagan,RRe,31-May-88,11,0.3125127160364861,0.0,0.0,0.06623568924273471,0.0,0.0,0.0,0.0,0.0,0,31-May-88_Frame_11,11,31-May-88
533,533,Ronald Reagan,RRe,31-May-88,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11232477909585642,0.0,7,31-May-88_Frame_12,12,31-May-88
534,534,Ronald Reagan,RRe,31-May-88,13,0.0,0.0,0.0,0.0,0.0,0.0,0.009852516273699041,0.0,0.0,6,31-May-88_Frame_13,13,31-May-88
535,535,Ronald Reagan,RRe,31-May-88,14,0.0,0.0,0.0,0.04388911360103204,0.0,0.0,0.0,0.29986767119353785,0.0,7,31-May-88_Frame_14,14,31-May-88
536,536,Ronald Reagan,RRe,31-May-88,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31-May-88_Frame_15,15,31-May-88
537,537,Ronald Reagan,RRe,31-May-88,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31-May-88_Frame_16,16,31-May-88
538,538,Ronald Reagan,RRe,25-Jan-88,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-88_Frame_1,1,25-Jan-88
539,539,Ronald Reagan,RRe,25-Jan-88,2,0.014490416185584663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4031697936936341,8,25-Jan-88_Frame_2,2,25-Jan-88
540,540,Ronald Reagan,RRe,25-Jan-88,3,0.2722044131213629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-88_Frame_3,3,25-Jan-88
541,541,Ronald Reagan,RRe,25-Jan-88,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-88_Frame_4,4,25-Jan-88
542,542,Ronald Reagan,RRe,25-Jan-88,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-88_Frame_5,5,25-Jan-88
543,543,Ronald Reagan,RRe,25-Jan-88,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-88_Frame_6,6,25-Jan-88
544,544,Ronald Reagan,RRe,25-Jan-88,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-88_Frame_7,7,25-Jan-88
545,545,Ronald Reagan,RRe,25-Jan-88,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-88_Frame_8,8,25-Jan-88
546,546,Ronald Reagan,RRe,25-Jan-88,9,0.0,0.009760623739296537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25-Jan-88_Frame_9,9,25-Jan-88
547,547,Ronald Reagan,RRe,25-Jan-88,10,0.19524614344746927,0.0,0.09897791465180283,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-88_Frame_10,10,25-Jan-88
548,548,Ronald Reagan,RRe,25-Jan-88,11,0.0,0.0,0.0,0.0,0.0,0.037183682414198116,0.0,0.0,0.0,5,25-Jan-88_Frame_11,11,25-Jan-88
549,549,Ronald Reagan,RRe,25-Jan-88,12,0.01488729580519643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-88_Frame_12,12,25-Jan-88
550,550,Ronald Reagan,RRe,25-Jan-88,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25-Jan-88_Frame_13,13,25-Jan-88
551,551,Ronald Reagan,RRe,25-Jan-88,14,0.0,0.07412459982453122,0.0,0.0,0.0,0.0,0.19247117088226615,0.0,0.0,6,25-Jan-88_Frame_14,14,25-Jan-88
552,552,Ronald Reagan,RRe,21-Oct-84,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21-Oct-84_Frame_1,1,21-Oct-84
553,553,Ronald Reagan,RRe,21-Oct-84,2,0.0,0.07127622346934033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21-Oct-84_Frame_2,2,21-Oct-84
554,554,Ronald Reagan,RRe,21-Oct-84,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1220062128171676,0.0,0.0,6,21-Oct-84_Frame_3,3,21-Oct-84
555,555,Ronald Reagan,RRe,21-Oct-84,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21-Oct-84_Frame_4,4,21-Oct-84
556,556,Ronald Reagan,RRe,21-Oct-84,5,0.0,0.0,0.0,0.057209617114033225,0.013547652071031258,0.0,0.0,0.0,0.0,4,21-Oct-84_Frame_5,5,21-Oct-84
557,557,Ronald Reagan,RRe,21-Oct-84,6,0.0,0.0,0.01587397326754036,0.0,0.0,0.0,0.0,0.0,0.0,2,21-Oct-84_Frame_6,6,21-Oct-84
558,558,Ronald Reagan,RRe,21-Oct-84,7,0.0,0.0,0.0,0.0,0.0,0.0,0.14018331707053389,0.0,0.0,6,21-Oct-84_Frame_7,7,21-Oct-84
559,559,Ronald Reagan,RRe,21-Oct-84,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21-Oct-84_Frame_8,8,21-Oct-84
560,560,Ronald Reagan,RRe,21-Oct-84,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21-Oct-84_Frame_9,9,21-Oct-84
561,561,Ronald Reagan,RRe,21-Oct-84,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21-Oct-84_Frame_10,10,21-Oct-84
562,562,Ronald Reagan,RRe,21-Oct-84,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21-Oct-84_Frame_11,11,21-Oct-84
563,563,Ronald Reagan,RRe,21-Oct-84,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21-Oct-84_Frame_12,12,21-Oct-84
564,564,Ronald Reagan,RRe,21-Oct-84,13,0.0,0.0,0.0,0.0,0.0,0.0,0.18817313539150315,0.0,0.0,6,21-Oct-84_Frame_13,13,21-Oct-84
565,565,Ronald Reagan,RRe,21-Oct-84,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21-Oct-84_Frame_14,14,21-Oct-84
566,566,Ronald Reagan,RRe,21-Oct-84,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2398072272649131,0.04584582554276617,8,21-Oct-84_Frame_15,15,21-Oct-84
567,567,Ronald Reagan,RRe,21-Oct-84,16,0.0,0.0,0.0,0.0,0.0,0.5466960508459419,0.0,0.0,0.0,5,21-Oct-84_Frame_16,16,21-Oct-84
568,568,Ronald Reagan,RRe,21-Oct-84,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21-Oct-84_Frame_17,17,21-Oct-84
569,569,Ronald Reagan,RRe,21-Oct-84,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21-Oct-84_Frame_18,18,21-Oct-84
570,570,Ronald Reagan,RRe,21-Oct-84,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21-Oct-84_Frame_19,19,21-Oct-84
571,571,Ronald Reagan,RRe,21-Oct-84,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21-Oct-84_Frame_20,20,21-Oct-84
572,572,Ronald Reagan,RRe,07-Oct-84,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_1,1,07-Oct-84
573,573,Ronald Reagan,RRe,07-Oct-84,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_2,2,07-Oct-84
574,574,Ronald Reagan,RRe,07-Oct-84,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_3,3,07-Oct-84
575,575,Ronald Reagan,RRe,07-Oct-84,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_4,4,07-Oct-84
576,576,Ronald Reagan,RRe,07-Oct-84,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_5,5,07-Oct-84
577,577,Ronald Reagan,RRe,07-Oct-84,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_6,6,07-Oct-84
578,578,Ronald Reagan,RRe,07-Oct-84,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_7,7,07-Oct-84
579,579,Ronald Reagan,RRe,07-Oct-84,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_8,8,07-Oct-84
580,580,Ronald Reagan,RRe,07-Oct-84,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_9,9,07-Oct-84
581,581,Ronald Reagan,RRe,07-Oct-84,10,0.0,0.0,0.034294759828465415,0.0,0.0,0.0,0.0,0.0,0.0,2,07-Oct-84_Frame_10,10,07-Oct-84
582,582,Ronald Reagan,RRe,07-Oct-84,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_11,11,07-Oct-84
583,583,Ronald Reagan,RRe,07-Oct-84,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_12,12,07-Oct-84
584,584,Ronald Reagan,RRe,07-Oct-84,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_13,13,07-Oct-84
585,585,Ronald Reagan,RRe,07-Oct-84,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_14,14,07-Oct-84
586,586,Ronald Reagan,RRe,07-Oct-84,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_15,15,07-Oct-84
587,587,Ronald Reagan,RRe,07-Oct-84,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_16,16,07-Oct-84
588,588,Ronald Reagan,RRe,07-Oct-84,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_17,17,07-Oct-84
589,589,Ronald Reagan,RRe,07-Oct-84,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_18,18,07-Oct-84
590,590,Ronald Reagan,RRe,07-Oct-84,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_19,19,07-Oct-84
591,591,Ronald Reagan,RRe,07-Oct-84,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_20,20,07-Oct-84
592,592,Ronald Reagan,RRe,07-Oct-84,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,07-Oct-84_Frame_21,21,07-Oct-84
593,593,Ronald Reagan,RRe,07-Oct-84,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005710302340722395,0.0,7,07-Oct-84_Frame_22,22,07-Oct-84
594,594,Ronald Reagan,RRe,23-Aug-84,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Aug-84_Frame_1,1,23-Aug-84
595,595,Ronald Reagan,RRe,23-Aug-84,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Aug-84_Frame_2,2,23-Aug-84
596,596,Ronald Reagan,RRe,23-Aug-84,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Aug-84_Frame_3,3,23-Aug-84
597,597,Ronald Reagan,RRe,23-Aug-84,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06307119128829862,0.0,7,23-Aug-84_Frame_4,4,23-Aug-84
598,598,Ronald Reagan,RRe,23-Aug-84,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Aug-84_Frame_5,5,23-Aug-84
599,599,Ronald Reagan,RRe,23-Aug-84,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Aug-84_Frame_6,6,23-Aug-84
600,600,Ronald Reagan,RRe,23-Aug-84,7,0.0,0.0,0.0,0.0,0.004920048163753632,0.0,0.0,0.0,0.0,4,23-Aug-84_Frame_7,7,23-Aug-84
601,601,Ronald Reagan,RRe,23-Aug-84,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Aug-84_Frame_8,8,23-Aug-84
602,602,Ronald Reagan,RRe,23-Aug-84,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Aug-84_Frame_9,9,23-Aug-84
603,603,Ronald Reagan,RRe,23-Aug-84,10,0.0,0.0,0.0,0.26828294404358743,0.0,0.0,0.0,0.0,0.0,3,23-Aug-84_Frame_10,10,23-Aug-84
604,604,Ronald Reagan,RRe,23-Aug-84,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007571125622856611,0.0,7,23-Aug-84_Frame_11,11,23-Aug-84
605,605,Ronald Reagan,RRe,23-Aug-84,12,0.0,0.0,0.0,0.0,0.0,0.0,0.001462372903578979,0.0,0.0,6,23-Aug-84_Frame_12,12,23-Aug-84
606,606,Ronald Reagan,RRe,23-Aug-84,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Aug-84_Frame_13,13,23-Aug-84
607,607,Ronald Reagan,RRe,23-Aug-84,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Aug-84_Frame_14,14,23-Aug-84
608,608,Ronald Reagan,RRe,23-Aug-84,15,0.0,0.0,0.0,0.0,0.0,0.17882317460184272,0.0,0.0,0.0,5,23-Aug-84_Frame_15,15,23-Aug-84
609,609,Ronald Reagan,RRe,23-Aug-84,16,0.20579618828501112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Aug-84_Frame_16,16,23-Aug-84
610,610,Ronald Reagan,RRe,23-Aug-84,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Aug-84_Frame_17,17,23-Aug-84
611,611,Ronald Reagan,RRe,23-Aug-84,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Aug-84_Frame_18,18,23-Aug-84
612,612,Ronald Reagan,RRe,23-Aug-84,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23-Aug-84_Frame_19,19,23-Aug-84
